Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate
1998-01-01,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-02,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-03,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-04,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-05,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-06,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-07,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-08,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-09,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-10,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-11,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-12,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-13,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-14,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-15,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-16,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-17,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-18,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-19,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-20,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-21,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-22,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-23,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
1998-01-24,241.6050262451170,32.092430114746100,18.03332901000980,45.13232803344730,34.01741409301760,4206.0263671875,87.33848571777340,83.61244201660160,22.081314086914100,390.4061584472660,206.79025268554700,192.48878479003900,1036.17333984375,273.8511657714840,106.6180648803710,7.241,7.695,9.0,6.184416,7.511,6.13,35.0,41.5159,41.3561
